created_at,full_text,year
2021-02-17,me : *baru bangun* rambutku kaya dolly parton mom : dolly patron kali me : hahh kok dolly paton paton mah orang batak (ngasal) mom : patron ih budeg,2021
2021-06-03,@teddy_siregar @daniel_soritua @Dennysiregar7 Pacitan.. Batak ada di Pacitan.. Jauh Blok tp ntar Gw samperin.. Pacitannya dimana? Kangen Gw ma Lo.. Gw di Jakarta Selatan di jln Bakti.. Dipikir2 ngapain yaa Gw ngelayanin orang kampung kaya Lo wkekekekekk.. Bikin pusing aja..,2021
2021-12-24,Eh pantat kat pantai timur sana pun tiap tahun dah standby and alert dengan banjir pun sama je tiap tahun makin teruk je. Masalah dia bukan orang tak alert. Menteri bodo palat babi kerja lama lama tkde solution langsung nak atasi banjir. Bodo brekmok,2021
2021-07-05,huh hah wonpil kaya orang batak,2021
2021-05-10,@MoooiPustaka Kaya orang batak saja ya. Kamu makan apa? Makan sate kambing rasanya sungguh betul-betul nih Apa itu betul-betul? Ya betul-betul .,2021
2021-10-27,@fatmazhaang Akupun kak ngerti kalo orang ngomong bisa ngomong juga tapi ga lancar.. kalo nias udh beda bgt ya bahasa nya sama batak kali kaya karo sama simalungun masih banyak kosakata sama,2021
2021-12-29,@DreW_JaKoB_WolF Apakah kurang bukti lagi kalau yg merusak keberagaman agama di Indonesia mayoritas orang yg mengaku kaum Yaman? Apa kurang lagi bukti atas provokasi yg dilakukan mereka di NKRI mengatasnamakan AGAMA? Ini NKRI bukan Yaman atau timur tengah yg kalian banggakan itu.,2021
2021-12-30,Kiricocho,2021
2021-12-31,YUJIN PELO NEGRO SUPREMACY,2021
2021-12-22,Daftar sekarang di laman web https://t.co/qytRenlPlp Hanya 10 orang yang bertuah bersama pasangan yang akan dipilih. Paling penting pastikan anda lengkap 2 dos vaksin! #Pilihan1PantaiTimur #MakanMalamGEGAR https://t.co/ogfaaxnMXg,2021
2021-12-07,@mjoInirrr translate nih ikan ikan apa yg wangi? ikanjut = kanjut itu bahasa sunda= kontol,2021
2021-12-27,@MrsRachelIn @Giring_Ganesha @psi_id Aku PSI,2021
2021-12-29,Jawa Timur menghadirkan keindahan laut seperti di Raja Ampat Papua. Gak perlu jauh2 cukup ke Gili Labak Madura harga mulai 350Rb /orang,2021
2021-06-20,Marc kaya orang batak ya,2021
2021-02-08,@biasfess Udah dibilang mirip kaya orang batak orang sunda sekarang orang jepang multilateral banget muka kamu kyy,2021
2021-06-14,@Sunda_Fess Kontol,2021
2021-02-09,Boru batak itu kalau menantu orang kaya tidak mau jadi pembantu. #tiktok #borubatak https://t.co/Q50GYtW58f,2021
2021-10-21,Udah mau 8 bulan merantau kaya ga kerasa ternyata aku tinggal di kota orang banyak orang yang kutemui mulai dari suku Batak Sunda Betawi Melayu Jawa juga. Serunya kita bisa saling tukar cerita. Bonusnya punya teman teman yang baik. bener bener rezeki yang tak terduga.,2021
2021-12-28,JSSKKSJK,2021
2021-02-22,@Sunda_Fess Maenya weh Kontol https://t.co/x4fAnGsAf0,2021
2021-05-17,@Sunda_Fess kos kontol,2021
2021-11-08,bener bener kaya orang batak,2021
2021-06-10,@hooneylooney kaya organ yang biasa dipake orang batak dah wksk,2021
2021-12-04,gue nih kenapa si sama orang batak tuh kaya gak terpisahkan,2021
2021-12-29,@Julvshte91 lil peep pelito rosa y negro,2021
2021-12-26,@SiaranBolaLive Hemmm mau di karungin x sama orang timur terus di buang ke pedalaman kalimantan,2021
2021-12-29,@Benjawalker Derby Motoreta's Burrito Cachimba - Hilo Negro,2021
2021-03-16,orang batak kaya hampir semua tuh gamungkin gabisa nyanyi gak sih? kalo gabisa nyanyi keliatan waktu kecilnya gak pernah sekolah minggu,2021
2021-11-21,HAHAHHAHAHAH ODE KAYA ORANG BATAK,2021
2021-12-29,@www_jjk_ JK negro,2021
2021-12-26,Untung juga duduk negeri 8 orang ni ada musim angin timur. Siang panas elok malam beku,2021
2021-12-29,INDONESIA PASTI BISA Yang terpenting fokus dalam permainan kompak dalam kerja sama tim jangan membuat pelanggaran di daerah sendiri jangan terbawa alur permainan lawan. Tetap semangat demi 🇮🇩. Semoga pasukan STY diberi kesehatan dan kebugaran . Ewako #TimnasPastiJuara https://t.co/ldHiX6BwO7,2021
2021-12-28,KEBULI D'JABIR Kubuat Karena Ku Ingin Setiap Orang Bisa Menikmatinyà Masakan Timur Tengah Selera Nusantara https://t.co/efMvlfVXR2,2021
2021-12-23,@Munir_Timur @aniesbaswedan Orang ini sebenarnya penjilat sejati tukang fitnah politikus busuk.,2021
2021-05-04,@Sunda_Fess dahar kontol sia sorangan,2021
2021-12-28,@FranPontoriero @https_brends @sofia_fullana @Emiivillegass_ JAKAKAKAK DE HUE,2021
2021-12-23,@SUNDA_FESS SKM!! Susu Kontol Manis,2021
2021-12-24,@FerdinandHaean3 @psi_id Ini orang yg gk tau mana kritik dan saran jadi maklum aja otak ya gk sampe,2021
2021-02-04,emang iya kaya orang batak? https://t.co/EKoMZ6PkM2,2021
2021-12-28,@gunawanindra111 Waduuuhh.... jadi klu bilang negro berarti sara gitu..??? Kadrun : intoleran... Pernah nyantri dengan Herry Wirawan yaa..???,2021
2021-12-25,KEBULI D'JABIR Kubuat Karena Ku Ingin Setiap Orang Bisa Menikmatinyà Masakan Timur Tengah Selera Nusantara https://t.co/efMvlfVXR2,2021
2021-12-23,ㅤㅤ ㅤㅤ 13. Menekan dan demanding terhadap rekan kerja. Ketiduran di meja dengan laptop dan lampu menyala. Kerja seperti orang gila. 14. I don't do illegal things aside maling tebu pas SD. 15. Masuk RS karena digebukin @YANGBANGKIT. 16. Attachment lol. ㅤㅤ ㅤㅤ,2021
2021-12-28,Muncul Petisi Tolak SMAN 1 Bangil Jadi SMAN 1 Taruna Madani Jatim Telah Ditandatangani Lebih dari 1800 Orang https://t.co/YOeqs9VuUT #beritaterkini #infoterkini #jawatimur,2021
2021-12-23,Seru kali naik delman terus sek masih payung kata pribasan berarti beruntung dua kali. Paribasan tersebut bisa dipakai di segala situasi yang mendukung khususnya bagi orang-orang yang bejo https://t.co/wrp17FBYbR,2021
2021-12-29,@biterlips @ajuajumoully @kikianggra @literasiaksara Nah ini saya orang jawa timur dan tahunya kalo laper itu ya luwe. Kalo ngelih sempet ngira itu artinya ngalih alias pergi,2021
2021-12-31,ARTIST - MADE COLLECTION BY BTS | RM : : NEGRO → AZUL : GRIS → ROSA ↳( https://t.co/0V7S7to8Vn) @BTS_twt #BTS #BTSARMY #방탄소년단 ©️miiniyoongs https://t.co/PmdsvVFq1y,2021
2021-12-29,@sk_samkesse @shattawalegh Kwasia ur moda waaa,2021
2021-12-25,@emprosay Mereka itu pemberani dan cerdas Sesuai dengan apa kata Bung Karno Berani lah seperti orang maluku/Timur dan sabarlah seperti orang Jawa,2021
2021-01-06,Di situasi kaya gini nih aku kesel jadi orang batak semua mua marga gak boleh yg tarito lah tartulang lah ini lah itu lah Dah lah resign aja aku jadi orang Batak,2021
2021-12-31,Hahahahahaahah,2021
2021-03-15,@PluviophileKim @rifkyramadhn @Sunda_Fess Wes jelas kontol,2021
2021-05-09,kata temenku muka hendery kaya orang batak,2021
2021-11-17,rangorang bilang ajun kaya orang batak. but have you tried googling cina benteng ? imo sih ajun lebih mirip cina benteng,2021
2021-06-03,yootaeyang gila cakep mentok bgt walopun mukanya kaya orang batak,2021
2021-06-18,@Sunda_Fess Hulu kontol?,2021
2021-11-18,@RajaPermana13 @ko2w Orang batak mentalnya kaya ayam sayur WOWW,2021
2021-12-30,@_130990 Nakamoto es dios con pelo negro uwu,2021
2021-12-28,LG 55UP75006LF Televisor 139 7 cm (55 ) 4K Ultra HD Smart TV WiFi Negro Precio: 219.84 € Enlace: https://t.co/jtZ2GZNQu8 https://t.co/MuMZ33dl8q,2021
2021-11-21,@bene_dion Semoga logatnya ga terlalu dibuat-buat. Karna belum pernah dengar secara langsung orang suku batak nada ngomongnya kaya di tv tv selama ini. Apalagi kalo latarnya di Medan belum pernah dengar orang ngomong kaya gitu.,2021
2021-12-24,Disini ada yang orang jawa gak terutama Jawa timur? Mau tnya soal bahasa,2021
2021-12-25,kata gue ge wasitnya orang timur asu,2021
2021-12-30,@Cassandracass50 Berenjen..? Negro...? Azul navy....?,2021
2021-06-19,Mamah dhevy di dandanin kaya orang batak. Tetep ajah gada nampak bataknya,2021
2021-12-25,@syikenot @db_ahhhh Laju siot dibah orang dari pantai timur ni pun baru nk buka luggage,2021
2021-12-28,@periko_andalusi Yo Ni negros ni ku kus klan soy neutral . Puta tele.,2021
2021-12-24,@flolycare hahaha tulahhh tapi biasalah ada mutual yang jual area pantai timur yang ada banjir tu risau pulak hshshshs beli dekat orang lain jadi serba salah hmmm tulah ada certain cust sebelum ni area klang laju pulak,2021
2021-12-28,@Sumidao103 Ia akakakakaka,2021
2021-12-31,ga nyangka 365 hari lagi bakalan 2023 ya,2021
2021-12-31,q bglh lindo,2021
2021-12-25,seperti Gili Raja Sapudi Raas dan Kangean. Selain itu orang Madura banyak tinggal di bagian timur Jawa Timur,2021
2021-12-28,@yoedhistiro @BG__29 @polresleman Jelas jelas kui konvoi. .jika dilihat dengan jelas. .Ndak ada lawan cuma orang berdiri di Utara pertigaan. .lalu beberapa orang dari mereka motor nya di arahkan ke timur. Padahal menuju ke barat. Moso kaya gt bukan konvoi?? Trz apa?,2021
2021-06-27,namjoon kaya orang batak https://t.co/BZ5H81vLAN,2021
2021-08-05,Dunia memang kadang sempit. 2019 ke Raja Ampat bareng rombongan dan ada satu keluarga Batak. Si Ibu ternyata direktur di salah satu bank. Orang kaya beliau nraktir serombongan makan kepiting kenari pas hari ketiga malam2 hujan di cottage pinggir pantai yg indah.,2021
2021-12-23,@Munir_Timur @msaid_didu @aniesbaswedan saya tidak habis pikir orang seperti @Giring_Ganesha yg tidak punya prestasi miskin literasi dan selalu berisi narasi kebencian bisa memimpin partai nya anak muda ? lebih baik @Uki23 @psi_id makin terpuruk dan tidak ada menjadi besar,2021
2021-12-02,@octoriaz Menurut saya cuman mbak aja sih yg kaya gini temen2 saya yg murni batak dari medan orang karo orang tanjung balai dll klo lagi becanda malah pake bahasa sunda yg menurut mbak kasar lho kaya kalimat anjing goblog anjir dll Disetiap kalimat terakhirnya,2021
2021-12-28,Bahiyyih terlihat paling tinggi karna shape bodynya itu hourglass keliatan kok meskipun badan hiyyih itu too skinny⏳orang asia timur (rata2 korea sama china) itu jarang punya shape body hourglass rata2 rectangle body shapenya.,2021
2021-09-05,@Sunda_Fess Suganteh kontol,2021
2021-12-28,@OneRoyal86 Langsung lapor pak kumis tua dari timur! Pak tua bisa langsung telpon itu asiabusinessinfo dan minta pionnya dimasukin. Yg pusing nanti orang dari asiabusinessinfo bikin kategori apa kira2 biar bisa masukin si pion!,2021
2021-12-27,@Saefullloh Gw ga pernah membenarkan atau menyalahkan ya. Gw cuma bilang ga ilegal menurut rulebook dan bilang kenapa melakukan seperti itu. Buat gw pribadi juga ga cool kok apalagi dari perspektif orang asia (+ spesifik coachnya yg asia timur yg sangat menjunjung attitude),2021
2021-12-31,qonda,2021
2021-11-18,@Sundafess_ Moal ngajawab kontol aingah bisi asup Sunda struggle,2021
2021-11-07,@susipudjiastuti Mana mau jokowi mengusut LPB sebab lbp masih berbau besanannya menantunya kan orang batak yg kaya raya dikota Medan seandainya diberhentikan lpb jd Mentri ujung2nya imbasnya kebobi menantunya nanti bila ingin mencaleg atau ingin jd gubernur medan takutnya orang2 btk ompak gak ml,2021
2021-01-08,Orang batak yg gbs bahasa batak dan ga ngerti ketika ada org ngomong pake bahasa batak gw kaya lagi ngomong sama org spanyol kkwkwk,2021
2021-12-29,@negro_kenyan @KRACorporate Sawa,2021
2021-12-29,Pprt cansei kkkk,2021
2021-12-28,@budigunwan @GOAL_ID Jangan lupakan Negro dan Boksic,2021
2021-12-24,Bintang Betlehem penunjuk orang Majus dari timur https://t.co/DVXhxO1T4T,2021
2021-07-15,Pejabat ngomong nya mencla mencle gimana rakyat mau percaya.orang Batak itu kalo ngomong tegas singkat dan konsekwen.kaya bang @ruhutsitompul ya opung https://t.co/pTE4AoQYLv,2021
2021-12-26,@ErSatArema021 Gak pernah percaya orang ini,2021
2021-12-28,Senator asal Jawa Timur ini menambahkan para orang kaya di dunia sudah seharusnya mendukung dan membantu Program Pangan Dunia Perserikatan Bangsa-Bangsa untuk mengatasi kemiskinan global. #lanyalla #nyallakanindonesia #spiritlanyalla,2021
2021-05-23,@Sunda_Fess ya gak masalah anjir yg penting kontol gw gede,2021
2021-12-02,@dickyhndhka @iyang_april Sebenernya mah kang di semua daerah juga pada ngomong kasar kaya orang batak ngomong pantek pukimak orang jawa ngomong asu jancuk orang jakarta ngomong ngentot bangsat tapi kenapa cuman orang sunda yg kesannya kaya jelek banget ya wkwkwk,2021
2021-12-24,@AinulTajul @un_petit_mangue Mak saya kadang panggil lemek (asal drp lembek). Lemek ni kecek Klate. Padahal mak saya bukan orang pantai timur pun. Pengaruh jiran rasanya masa duduk kat rumah pangsa dulu.,2021
2021-12-28,@popcorn_onmars @vinilo_negro @rigobandini @SpotifySpain Sisi,2021
2021-12-21,@SonyIndraBas @stanmenfess DM orang ini aja mbak @SonyIndraBas mapan dan ga bakal pindah dari Jawa Timur,2021
2021-12-21,@OposisiCerdas Orang stress lagi ngoceh,2021
2021-10-07,Orang Perancis ni kalo di kita kaya orang Batak. Kalo ngomong kaya marah marah padahal engga,2021
2021-12-27,seperti Gili Raja Sapudi Raas dan Kangean. Selain itu orang Madura banyak tinggal di bagian timur Jawa Timur,2021
2021-06-26,@strnugroho Bukan mamakuuu. Aku tanya sama orang batak lain. Dan jawabannya dia gitu. Dan kaya maksa biar aku kenalan. Behhhhh,2021
2021-02-15,@sundastruggles WKWKWKW jadi inget gue tiap ngasih tau temen-temen kalau ada kue kontol bebek tp pada ga percaya. Abis tu terbitlah kata sunda mah bohong terus,2021
2021-12-27,Sebagai orang Bandung Timur dekeut ka Nangor masih santai amun naik motor liwat Cibiru soalna bisa liwat Cipadung bebas rek kaluar di GO atawa ka Cinunuk Jadi sigana mening babay wae ka Rancamanyar mah sieun kieu,2021
2021-06-07,nata gausah macam macam mending lo kerjain sunda cepet bantuin kontol @vamtire,2021
2021-12-29,@mwdrdcrf Meu DeusKKKKMKKKKKKKKKKK,2021
2021-12-23,Seru banget kalo udah liat orang timur joget tuh,2021
2021-12-26,@igenkprakosa @FerdinandHaean3 Walaupun keturunan muhammad berapa persen sih dna yg diwariskan? Kan sudah banyak percampuran dari segala etnis apalagi orang arab di indonesia itu awalnya semua menikah dgn warga lokal. Makanya fisik rizik shihab atau bahar smith tidak tampak seperti orang timur tengah.,2021
2021-11-20,@KWPxLS @jojotaeslim @JSUHxLS WKWKWWKKW TAPI EMANG BENERAN MUKANYA PADA MIRIP KAYA ORANG BATAK SIE,2021
2021-12-31,Dang,2021
2021-03-22,Sepanjang komen tweet ini biasanya johnny dibilang orang batak tapi baru kali ini dibilang kaya koko medan and i think this one fits even more,2021
2021-07-30,@convomfs itu kontol nder bahasa sunda :(,2021
2021-12-24,Menteri Alam Sekitar dan Air Tuan Ibrahim Tuan Man berkata kekerapan banjir di Pantai Timur menyebabkan ramai orang kurang memberi perhatian terhadap pengumuman serta amaran dikeluarkan kerajaan. Katanya kerana itulah ramai orang tidak bersedia https://t.co/qmFZFvBG6N,2021
2021-07-09,Banyak bgd yang kegocek Gegara muka gue dibilang gue nonIs lah muka gue kaya orang Batak lah muka gue judes lah macem2 dah pada akhirnya gue capek dan itu semua gue iyain suatu ketika pernah diajak ke gereja tapi gue gak mau terus dia kaget pas gue sholat https://t.co/dAPGQxeqhg,2021
2021-08-03,nishida kaya orang batak,2021
2021-12-16,Orang Batak kalo ngomong udah kaya lagi ngebentak gmn tu:),2021
2021-09-19,@convomf ya engga lah mau orang batak atau siapapun jg pasti roda hidupnya bakalan berputar kalo memang dia kaya terus selamanaya ya berati Alhamdulillah takdirnya dia memang kaya gtu bgitu juga sama yg miskin,2021
2021-12-22,Sedih la tengok banjir banjir ni. Cemana orang pantai timur hadap benda ni tiap tiap tahun,2021
2021-12-30,@ccflopero Pan negros,2021
2021-12-22,Jangan overthinking terus ya kontol,2021
2021-12-25,Menurut kalian timur leste beneran nyesel pisah sama Indonesia apa cuma asumsi orang Indonesia aja?,2021
2021-12-22,@mzhzli @KyaryHime @Marchfoward Aku orang pantai timur. Berat natang untuk untuk ayt kt ats xsesuai. Tgk situasi la..same jgk dgn berat nanang..btw konteks sbnr dr irfan ni sampai je je maksudnye.,2021
2021-12-24,Satu di bagian utara satu lagi bagian selatan 3 orang bagian barat dan 2 orang di bagian timur masing-masing berdiri sekitar 1 bakaran dupa lalu boleh istirahat 1 bakaran dupa begitu seterusnya sampai ritual selesai.,2021
2021-12-22,@bpramusinta @KucengTerbanggg Pasti ni orang dari jawa timur,2021
2021-12-28,@MastaPayne Nnya ene gone I will be honest ya tlhakanelwa,2021
2021-12-31,Ftupz ibsup ef upept usbdbnbobeb ef ijkvfqvubt...,2021
2021-12-21,@bundatatan aku orang jakarta timur bunda,2021
2021-12-27,Ketika Ibrahim berkata Tuhanku ialah Yang menghidupkan dan mematikan dia berkata Aku pun dapat menghidupkan dan mematikan. Ibrahim berkata Allah menerbitkan matahari dari timur maka terbitkanlah ia dari barat. Maka bingunglah orang yang kafir itu.,2021
2021-12-27,Mobil Bak Terbuka (Pick Up) DILARANG Memuat Orang Berdasarkan Fungsi dan Aturannya Mobil Bak Terbuka dilarang Mengangkut orang Karena dapat membahayakan Penumpang dan tidak Sesuai dengan Fungsi dan kegunaan Kendaraan tersebut https://t.co/HF4C7hJFXb,2021
2021-04-06,Kemaren ponakan gue yg 4 tahun liat foto ini di meja gue lalu dia nanya ini pacarnya? Iya ganteng gak? Ganteng kaya orang korea namanya apa? Orang batak ini mah namanya wawan Oh wawan ini ko pegang hp lagi ngapain? Nonton yutub Dan banyak lagi pertanyaan lainnya https://t.co/XxThBsMvLS,2021
2021-02-14,@ladazaa Panaik itu kaya sinamot nya orang Batak ya Min?,2021
2021-12-22,Telah lebih dari 2 pekan Gunung Semeru yg terletak di Kabupaten Malang Jawa Timur mengalami erupsi. Hingga saat ini tercatat total ada 49 korban meninggal 18 orang luka berat &amp; 12 luka ringan. Sedangkan utk pengungsi tercatat 9.977 orang yg tersebar di 148 titik pengungsian.,2021
2021-12-24,Viral di media sosial dua orang remaja di Bidara Cina Jakarta Timur menjadi korban pengeroyokan dua anggota polisi yang mengaku berdinas di Mabes Polri. #TempoMetro https://t.co/rSK0YFmget,2021
2021-12-28,Ahhaahahahahahahahaha,2021
2021-08-28,eh kontol babi nev tuh sunda anying siah maneh tebak2an aja anjiiiiiiiiiiiiiiiiiiiiiiing cicing bulay,2021
2021-05-23,@vctrkmng Bangsat. Anjir diego simeone bener2 kaya orang batak setelah diliat2 bangke wkwkwk,2021
2021-12-31,@webeallnight NASRA https://t.co/rUsLup8iFp,2021
2021-05-03,orang kelantan kalau kaya memang jadi batak ke camna,2021
2021-12-22,kecewa gue liat orang batak kelakuan kaya lo,2021
2021-02-03,@puppypopipo temen gw ada yang tulisannya kaya u gitu terus kata temen gw yang satunya: kaya tulisan orang batak,2021
2021-12-26,#KotaKinabalu Orang ramai terutama di pantai timur dan utara Sabah dinasihatkan supaya menangguhkan aktiviti riadah luar seperti berkelah berkhemah di pinggiran sungai atau aktiviti pendakian berikutan luruan monsun diramal berlaku bermula esok. https://t.co/NSav8ARCDL,2021
2021-12-25,@PSSI ketiga orang ini adalah tauladan bagi pemain Indonesia lain bahwa kudu berani meninggalkan zona nyaman mau merantau ke liga luar negeri... berproses di Tim luar negeri terutama eropa atau Asia Timur sudah jauh lebih bagus daripada liga dagelan Indo hasilnya tampak nyata bro,2021
2021-12-28,@HmfaqihA Padahal cuma umat Islam golongan KADRUN mereka dua gelintir ya Yai... Saya orang Jawa timur Alhamdulillah KADRUN gak laku disini. Mereka jual kita beli termasuk yang katanya habib tapi kelakuan bejad.,2021
2021-11-11,@FerdinandHaean3 Sudahlah lae malu aku selaku orang batak dengan perilaku dan sikap kau lebih bagus lagi macam oppung luhut kalaupun banyak yg benci dia tapi dia kaya dan mamora lae kalau lae sudah pun di benci miskin pulak jangan lah kau pakai mental hatoban kaubitu lae,2021
2021-05-07,Kata-kata ter KONTOL yang pernah gw denger. Jangan diem aja kaya bukan orang Batak orang Batak itu harus banyak ngomong . ITU KORUPTOR JUGA BANYAK NGOMONGNYA BANGSAT!!!,2021
2021-12-23,@ikrn__ Wajah kek orang barat kek orang timur kek gak masalah yang penting jadi orang baik.,2021
2021-12-24,Mau melakukan aktivitas air ekstrim Anda perlu mencoba keseruan #rafting #tubing di Jawa Timur harga mulai 500Rb /orang || Climax Adventure,2021
2021-05-16,Ga berani saya bayangin saudara kita yg beda etnis pd waktu kejadian 98. Tetangga saya org batak dan yg non muslim kami kasi sejadah di pagernya biar ga di grebek atau diperlakukan semena-mena. Tiap malam rasanya kaya perang semua orang siaga dan standby.,2021
2021-12-31,@dummerwalker @zoraslovechild qtna,2021
2021-12-25,@Alsyur4 @_ekokuntadhi Wkwkwkww...gak pernah ngaji riwayat2 Nabi dan Rasul ya? Ente pikir orang nasrani di timur tengah ngomongnya pake bahasa planet mars?? Beragama tanpa ilmu itu haram..wong goblok kuwi haram..apa emang mau jd khawaridj? Malu dong sama cadarnya..,2021
2021-12-28,@arstfq @hanmula Yg dijual itu kenangannya bukan kopinya,2021
2021-12-22,@FOOD_FESS Kamu pasti orang jawa timur klo ngga Malang ya say wkwk,2021
2021-12-21,...... knp tbtb dia beneran cocok jadi orang timur tengah begini......,2021
2021-12-28,@Tagorefu @geloraco China cs blok timur lawannya amerika cs blok barat ..jadi kalo ada orang teriak2 komunis bisa dipastikan antek2 kacungnya bule yg dulu menjajah bangsa ini pemeprkosa merampok negeri ini ..mereka akan merongrong merusak satu bangsa yg berteman baik dgn china.,2021
2021-06-06,@Sunda_Fess Isuk keneh geus kana kontol dei wae,2021
2021-04-12,@Sunda_Fess Gamau wasap mah takut kayak dulu join gc wasap eh malah di vc bari nembongkeun kontol sama anak yg ada di gc itu semua cewe di vc diliatin kontolnya hueekkkkk,2021
2021-07-24,@Sunda_Fess Kana kontol weh ieu mah,2021
2021-12-24,untungnya punya tmn orang orang timur tuh kalo lagi malem natal gini makananya enak enak bngt️,2021
2021-07-16,GUE TRAUMA JING ORANG BATAK TUH RERATA KAYA SEMUA EKWJWKSKWM SHOCK BATIN NIKAHANNYA UDAH PANJANG MANA MEWAH PULA WKWKWKWJ,2021
2021-12-27,@soklaaattt @ateezmfs Mjb iya bener idung2 kaya dia tu kaya orang bule atau orang2 timur tengah gitu ya kalo orang korea kan mancungnya lurus gitu,2021
2021-12-30,@shattawalegh 4LyF is 4LyF ️ paah paah paaah,2021
2021-12-29,XVBARBAR NEGRO DEEEP CARJACK CHIRAQ CARJIACK CHIRAQ,2021
2021-12-22,@Pai___C1 Jenderal tangkap saja orang bodo itu ko takut kita saja sdh pernah di medan operasi timor timur dulu ko takut dengan manusia yg tidak berakhlak.proses saja itu jenderal kami dukung menjaga martabat dan wibawa TNI.Kita sdh diajarkan mati hidup.,2021
2021-12-31,chapi chapi,2021
2021-12-23,Nanti orang orang kaya ni lah yang marah/membebel pasal saudara saudara di tanah timur tengah yang berperang tak dihiraukan kita yg susah ni. Nak pulak menjelang bulan romadhon bila dorang terpaling insaf dan dekat dengan tuhan.,2021
2021-08-24,Potret Wanita Batak yang Cerai dengan Bule Swiss Kaya Tak Direstui Keluarga Karena Miskin: Menikahi seorang pria bule akan dianggap sebagai keberuntungan oleh beberapa orang. Namun sayangnya hal tersebut tak dirasakan oleh Rohani yang menikah dengan https://t.co/kLJH5oOSGP,2021
2021-12-26,@AdeKikiSumarna1 @faisalarif666 @Nandaa180218 @firzieidris Fandi ahmad punya darah orang pacitan jawa timur dari sang kakek jd selain berasal dari ranah melayu ya masih ada darah2 jawa juga dlm keluarga mereka,2021
2021-12-27,@kacang_meide gaada masalahnya itu beneran nanya karena gak pernah liat orang naik alphard sama sound dangdut,2021
2021-12-31,DS 1. PKMN Negro 1/2 2. PKMN MM Exp. Cielo 3. PKMN MM Eqpo. Res. Azul 4. FF III 5. DQ IX 6. PKMN Pl. SoulS. 7. MK DS 8. War. Ware Touched 9. NewSMB 10. PKMN DPPt HM: DBZ Att. of the Saiyans PKMN Rang. Somb. de Almia Shin Chan Aven. de Cine DBZ SS Warriors 2 AC Wild World.,2021
2021-12-23,@Munir_Timur @aniesbaswedan Ini orang semakin dia bicara semakin jelas jika dia tidak memiliki apa apa di kepalanya. Hanya ada benci benci dan benci. Sungguh aneh model begini bisa menjadi ketum. Alamat hancur negara jika dia duduk memangku jabatan sebagai mengambil keputusan...,2021
2021-08-07,@kindamessup Wkwkwk dari AU nya aku kira orang batak wkwkwk oalaaa kediri toh hmm lama bgt sih aku gak kesana hehe halus bahasanya gak kaya sby kuasarrr Boarding school dmn? Hehe wah calon² flight attendant nih,2021
2021-12-16,@LuthfanTaruna @roownaaa @exuviaa @huasx Ank kontol. Klo lu mau ngrep ga ush pke bhs jawa.,2021
2021-12-29,@skinnyboiiiiiii saan ka sa negros boi..,2021
2021-12-29,Ahahahahahahahaahhaahah,2021
2021-08-23,@binikyungsoo_ @Sunda_Fess Oh anu di bahas ayeuna kontol kitu?,2021
2021-12-21,@anikimnida @latief2003 @rawonmakassar @KemenkesRI Gak ngerti lagi ya Allah gini amat jadi warga negara. Orang Jawa Timur juga ada gubernur. Juga banyak hotel. Aku rasa daerah lain juga ada.,2021
2021-12-24,Orang Madura yang berada di Situbondo dan Bondowoso serta timur Probolinggo Jember,2021
2021-12-31,@NGRO_HOHNER Tqm negro!!,2021
2021-12-23,@i_wey20 @Munir_Timur @aniesbaswedan @Adeimam59 Orang kayak gtu bisa jd KETUM PARTAI hhahahahahaha,2021
2021-12-27,@vaniIIablue_ @primrosepoem @arjunyaan @tanyakanrl Dajjal? Masa orba ngga orang Timur Leste doang... Papua dan Aceh juga habis dihajar...,2021
2021-12-30,@oneseoky YANAN,2021
2021-12-21,@sbyfess Orang timur semua gitu nder,2021
2021-12-24,KEBULI D'JABIR Kubuat Karena Ku Ingin Setiap Orang Bisa Menikmatinyà Masakan Timur Tengah Selera Nusantara https://t.co/efMvlfVXR2,2021
2021-12-22,@s0ftgurll Kalo bilang nya cewe sunda bisa gasih? 7 kali berhubungan sama cewe Sunda kek kontol semua,2021
2021-12-25,62 kampung Orang Asli Pahang tenggelam https://t.co/dlwKJXSU1n,2021
2021-04-20,Orang Batak itu kaya selain budaya dan alamnya yang mempesona juga punya banyak nabi...,2021
2021-12-24,@limbooo0 @barcastuff_idn Orang timur kayaknya. Tapi jgn salah org Spanyol juga ada yg Islam dan wajah seperti Arab timur tengah. Karena jaman dulu kesultanan timur pernah menjajah Spanyol. Jadi timur tengah dan Spanyol itu ada keturunannya,2021
2021-11-01,Makofuru kalo diliat liat kaya orang batak macem yuji,2021
2021-08-02,@lautaro_mesinez Haha kalau orang batak lagi ngambek bilang ga aci artinya ga boleh kaya gitu. Kalo sunda gatauu hihihii,2021
2021-07-29,@kurangmenggapil kontol,2021
2021-12-30,Mini Abismo Negro debuts in Dallas for MLW January 21 https://t.co/dajFYLGhS7,2021
2021-07-19,@jinanthefairy gue gatau sih ya orang batak gmn soalnya gapernah ada temen batak irl HAHAH tp kata temen twitter yang batak jawline sama alis tebel tuh yang bikin wajah dia batak banget ini malah salfok sm jae kaya koko2 surabaya banget HAHAHA,2021
2021-12-22,masya Allah baru pertama kali naik kereta ngelewatin pantura kelihatan sunsetnya. terus aku naik KA Airlangga yang isinya rerata orang jawa timur mau ke jakarta serentak mesmerized ngeliatin pantainya juga,2021
